id,title,desc,loc,date,tags
34951,Fall Colors Dinner,"Come and enjoy a fall colors themed dinner at Mosher-Jordan Dining Hall on Wednesday, October 26th. Come and taste local seasonal ingredients featuring the colors of fall!",Map Mosher-Jordan,['2016-10-26 16:00'],['Food']
34952,Chinese Themed Dinner,"Come and savor a delicious Chinese dinner at Twigs Dining Hall on Thursday, October 27th. Choices will include: create your own stir fry, orange chicken, ginger fish, and many other options. This is a delectable meal you won't want to miss!",Map Oxford Housing,['2016-10-27 17:00'],['Food']
34953,Weddings Around the World Dinner,"Come and experience the Weddings Around the World Dinner at South Quad Dining Hall on Thursday, October 27th. Savor delicious foods that are served at wedding around the world. You won't want to miss out on this unique dinner!",Map South Quadrangle,['2016-10-27 16:00'],"['Culture', 'Food']"
34955,"""A Celebration of Burlsey"" - North of The Wall Dinner",Come and celebrate Bursley at this tasty themed dinner. This is a unique dinner that you do not want to miss!,Map Bursley Hall,['2016-10-27 16:00'],['Food']
34956,Fall Harvest Dinner,"Come to East Quad for dinner on Thursday, October 27th and celebrate fall at the Fall Harvest Dinner. This savory dinner will feature local squashes! You do not want to miss this one of a kind dinner!",Map East Quadrangle,['2016-10-27 17:00'],['Food']
34958,Autumn Harvest Dinner,"Come to North Quad Dining Hall on Wednesday, October 26th and taste the delicious foods of autumn. Food selections include duck breast, grilled local eggplant, ruby red trout, grilled flank steak, and much more. This is a tasty selection you will not want to miss!",Map North Quad,['2016-10-11 17:00'],['Food']
34966,Day in the D,"Join Semester in Detroit (SiD) for a harvest themed day-long trip to Detroit on Saturday, October 29! Come dressed to garden, as we will be spending part of the morning helping out at D-Town Farms. From there, we’ll hop over to Eastern Market for lunch, after which you will get a taste of the SiD experience by talking to current students living at the Cass Corridor Commons. The bus to Detroit will leave from the CC Little transit stop at 8:45am and will return to Ann Arbor by 4pm. All expenses, including transportation, breakfast, and lunch will be paid by SiD. Questions? Email us at semesterindetroit@umich.edu.","Detroit, Michigan",['2016-10-29 8:45'],"['Detroit', 'Environment', 'Food', 'Free', 'Social', 'Social justice', 'Study abroad']"
35024,Student Organization Bicentennial Planning Session,"Would your organization like to host a Bicentennial event? * Learn about the Bicentennial goals and themes * Learn about the current Bicentennial event and activity calendar * Learn what steps you need to take to get your event included on the official Bicentennial calendar Attend an information session Dec. 7, 6pm Center Room, Pierpont Commons Light Refreshments Provided Register at bicentennial.umich.edu/students",Map William Monroe Trotter Multicultural Center - 1st Floor Lounge,"['2016-10-28 18:00', '2016-12-07 18:00']","['Bicentennial', 'Food', 'Student org']"
35081,Time Management: Everyone's Challenge!,"Join us for a discussion on how to manage time effectively and stay on top of your game. WAKE UP (Wellness Advocacy Keen-ness and Engagement in Undergraduate Programs) is a monthly seminar out of the Office of Academic Multicultural Initiatives. The seminar topics range from financial health, communication in relationships, spiritual health, and more! Graduate and Undergraduate students are welcome. Lunch Provided, bring a friend! RSVP requested - lapidos@umich.edu",Map Student Activities Building - 3009 Office of Academic Multicultural Initiatives,['2016-10-20 12:00'],"['Diversity', 'Food', 'Free', 'Inclusion', 'Multicultural', 'Networking', 'Workshop']"
35082,Student Success: Learning How to Celebrate Differences,"Practice how to be ""respectfully curious"" and learn about communication styles from other cultures. This workshop will build on your own cultural identity and move into learning about others through short films, media clips, etc. The Intercultural Communication Program Suite (ICPS) is a cultural awareness and academic enrichment workshop series in the Office of Academic Multicultural Initiatives (OAMI). Dinner provided! Bring a friend! >> RSVP: http://tinyurl.com/ICPSOct20 <<",Map Student Activities Building - 3009 Office of Academic Multicultural Initiatives,['2016-10-20 18:00'],"['Activism', 'Diversity', 'Food', 'Free', 'Inclusion', 'International', 'Multicultural', 'Oami', 'Social impact', 'Social justice', 'Study abroad', 'Workshop']"
35170,Wicked Umix,"Come for a night of Wicked fun at the Michigan Union! We've got 2 Hypnotist shows, a face painter, carnival games, pumpkin decorating, photo booth, Wizard of Oz screening, and of course our Midnight buffet!! Start your Halloween celebration with CCI!",Map Michigan Union,['2016-10-28 22:00'],"['Food', 'Free', 'Halloween', 'Umix']"
35179,LRC's 2nd Annual International Film Festival,"ADMISSION IS FREE FOOD SERVED FROM THE REGION EACH FILM IS FROM M-F February 13-17, 2016 RSVP REQUIRED - RSVP to: http://tinyurl.com/lrc-film-festival-2017 Visit the blog: http://lrcfilmfest2017.blogspot.com Film Selection: MONDAY: ""Son of Saul"" (Hungary, 2015) TUESDAY: ""Neighboring Sounds"" (Brazil, 2012) WEDNESDAY: ""Jafar Panahi's Taxi"" (Iran, 2015) THURSDAY: ""The Look of Silence"" (USA/Indonesia, 2014) FRIDAY: ""The Innocents"" (France, 2016)",Map North Quad - 1500 (Video Viewing Room),"['2017-02-13 17:30', '2017-02-14 17:30', '2017-02-15 17:30', '2017-02-16 17:30', '2017-02-17 17:30']","['Festival', 'Film', 'Food', 'Free', 'International', 'Multicultural']"
35189,Homecoming Tailgate Dinner,It's Homecoming! Come enjoy delicious tailgate foods at all dining halls!,Map South Quadrangle - and all dining halls,['2016-10-21 16:30'],['Food']
35198,Fast Food for Thought,"The 3rd annual “Fast Food for Thought” will bring together 10 interdisciplinary faculty members from across campus to give a series of fast-paced talks (5 minutes each) related to food and/or agriculture. Speaker information below, and delicious reception to follow. Meet there, or meet Emily in Seeley Lounge at 5:40pm to head over together.",Map Dana Natural Resources Building - Room 1040,['2016-10-25 18:00'],"['Environment', 'Food', 'Social justice', 'Sustainability']"
35252,Fields Cafe Fall Harvest Buffet,"Come to Fields Cafe on Friday, October 28th and enjoy a tasty buffet including nine locally grown or sourced items! The menu includes pumpkin soup, butternut squash risotto, wurst, whitefish, apple pie and much more. This is a buffet you do not want to miss!",Map Palmer Field - Fields Cafe,['2016-10-28 11:00'],['Food']
35255,Mosher-Jordan Thanksgiving Dinner,Staying on campus for Thanksgiving? Mosher-Jordan Dining will be serving Thanksgiving dinner. Visit http://www.housing.umich.edu/thanksgiving_bus_meal_schedule to view the bus schedule.,Map Mosher-Jordan,['2016-11-24 11:30'],['Food']
35258,Thanksgiving Dinner,"Come to any dining hall for dinner on Wednesday, November 16th and enjoy the delicious flavors of Thanksgiving! The menu includes Turkey, mashed potatoes, stuffing, fresh green beans, seafood, baked sweet potatoes, gnocchi, Waldorf salad, and multiple pie selections! Make sure to come hungry!",Map South Quadrangle - and all dining halls,['2016-11-16 16:00'],['Food']
35269,SACAPALOOZA,"If you are interested in declaring a Screen Arts & Cultures major or a Global Media Studies minor and/or you just want to learn more about what these academic programs offer, join us at SACapalooza! Meet fellow students and faculty, learn about what SAC has to offer, and pick up a treat bag! Hope to see you there!",Map North Quad - Studio A,['2016-11-03 11:30'],"['Film', 'Food', 'Free', 'Undergraduate']"
35277,Ann Arbor Data Dive,"A2 Data Dive brings together local non-profits and community members in the Ann Arbor and Greater Detroit area to collaborate and work on data in context. The goal of the day is to give non-profits a better understanding of their data and what they can do with it, while giving people hands-on experience with data. We aim to build a strong, interdisciplinary community of practitioners who can share knowledge, skills, resources and data to support our broader community needs. This year, we have some great clients. We’ll be working with data from: Girls on the Run Natural Area Preservation - The City of Ann Arbor Nonprofit Network Salem-South Lyon District Library A2 Data Dive is open to anyone who is interested, regardless of background. You volunteer your time and brain power, and we will provide you with the opportunity to meet new people, learn new skills, and give back to the community. We have a variety of possibilities for projects for people with a wide range of skill sets. Past participants have done information visualization, created a web scraper, created heatmaps of populations reached, proposed new database schemes, and much more. Mark your calendars and keep an eye out for for more details in the coming weeks! If you have any questions, you can reach out to us at datadiveorganizers@umich.edu or view our website at www.a2datadive.org. The registration for the event is now open! If you want to take a dive at real-world data and help some awesome non-profits along the way, take some time to register here: http://bit.ly/2eVXb2X",Map North Quad - Check in at Media Gateway (Thayer and Washington St. Entrance)Media Gateway (Thayer and Washington St. Entrance),['2016-11-12 8:30'],"['Community service', 'Environment', 'Food', 'Free', 'Information and technology', 'Research', 'Social impact', 'Volunteer']"
35314,"""Pick the Score"" of the Michigan - MSU Game","Come to U-go's in Pierpont Commons between Monday, October 24th and Friday October 28th and guess the score of the Michigan vs. MSU game on Saturday, October 29th. All correct guesses will be put in a raffle for the chance to win a free purchase (up to $15) on Monday October 31st!",Map Pierpont Commons - U-go's,"['2016-10-24 8:00', '2016-10-25 8:00', '2016-10-26 8:00', '2016-10-27 8:00', '2016-10-28 8:00']",['Food']
35316,Free Purchase for 300th Customer,"If you are the 300th customer on Friday, October 28th at Pierpont U-go's, you will receive your purchase for free!",Map Pierpont Commons - U-go's,['2016-10-28 8:00'],['Food']
35348,U-M Student Night at the Museum,Pokémon Scavenger Hunt Planetarium Shows Make Your Own Wolverine Footprint WCBN DJs Pizza at 10:00 p.m. Free to students with valid M-Card!,Map Ruthven Museums Building,['2016-11-18 20:00'],"['Food', 'Free', 'Games', 'Museum']"
35387,Election Breakfast,Enjoy a special election breakfast at any dining hall on November 8th before you go and vote!,Map South Quadrangle - and all dining halls,['2016-11-08 7:00'],['Food']
35396,International Horror Film Fest,"Join us for our fourth annual Horror Film Fest! View any or all of these films. Plus snacks! 11:00 a.m. — The Silent House (Uruguay, 2010) 12:45 p.m. — Finders Keepers (North Carolina, 2015) 2:15 p.m. — The Host (Korea, 2006) 4:30 p.m. — White God (Hungary, 2014)",Map Harlan Hatcher Graduate Library - Gallery (Room 100),['2016-10-31 11:00'],"['Film', 'Food', 'Free', 'International', 'Library', 'Multicultural']"
35407,A Time to Choose,"Climate change is the biggest challenge humanity has ever faced – and it is also our greatest opportunity. We have the solutions we need, but we are in a race against the clock to implement them in time. Oscar-winning documentary director Charles Ferguson captures the urgency and innovation of this critical moment in his new film, TIME TO CHOOSE which takes audiences on a journey from the threats we face to the remarkable stories of people changing our world for the better. TIME TO CHOOSE also delivers a clear message to audiences: we can take action to stop this global threat. It is the first major film to offer compelling stories of the innovators, leaders and average people fighting on the front lines for a cleaner, more sustainable world.",Map Harlan Hatcher Graduate Library - Gallery,['2016-11-02 18:00'],"['Activism', 'Environment', 'Film', 'Food', 'Free', 'Leadership', 'Social impact', 'Student org']"
35469,Grove Fest,"Come celebrate the new North Campus Grove with CCI and the Ice Carving Team! There will be food trucks, a petting zoo and much much more!",Map Lurie Ann & Robert H. Tower - North Campus Grove,['2016-11-11 12:00'],"['Festival', 'Food', 'Free']"
35516,Spirit Wear Craft Night,"Got Spirit? Come join fellow Wolverines to make your own FREE Maize and Blue hair ribbons, decorate your own hair bow, or create your own bandana! Show your school pride at athletic events or even wear them to class! Free refreshments will also be provided. Let's Go Blue!",Map Michigan Union - Pendleton,['2016-11-21 19:00'],"['Art', 'Food', 'Free', 'Social']"
35548,Community of Cultures Festival,"A bicentennial celebration of U-M’s diversity, with performances, cultural food samples and presentations by student cultural organizations at Pierpont Commons and the Duderstadt Center. There will be exhibits, conversation circles, TED-style talks, Title IX presentation, information and activity stations, a Cube art project, photo booth, giveaways, and University VIPs. The festival is part of the UMich200 Spring Festival.",Map Pierpont Commons,['2017-04-07 15:00'],"['Bicentennial', 'Culture', 'Dance', 'Diversity', 'Diversity equity and inclusion', 'Food', 'Free', 'Multicultural', 'North campus', 'Umich200']"
35614,Campus Sustainability Town Hall 2016,"The University of Michigan will host a town hall on November 17th to review initiatives,projects and programs that are supportive of the university’s sustainability goals. The event is open to students, faculty and staff. Tabling: 11:30am - Noon, 1pm - 2pm Speakers: Noon - 1pm The Office of Campus Sustainability is hosting the event, with support from the Planet Blue Ambassador Program. Presentations will be given on the progress of programs funded by the 2015 Presidential committees including energy management efforts, zero waste events, waste bin & signage standardization, sustainable food support, and sustainability-culture building programs. Sustainable refreshments, interactive activities, and information tables on how to get more engaged will be available before and after the presentations. Tables will include information on funding opportunities, zero waste event support, student initiatives, and more. RSVP at: https://docs.google.com/a/umich.edu/forms/d/e/1FAIpQLSef2uDnifSSzaqUeMSTnUab5c35OzoJ5Au9sJ_wYHx2wl4aRw/viewform",Map Harlan Hatcher Graduate Library - Gallery,['2016-11-17 11:30'],"['Environment', 'Food', 'Free', 'Sustainability']"
35642,Harry Potter Theme Dinner,"Come to South Quad Dining Hall on Wednesday, November 9th and enjoy a unique Harry Potter Themed Dinner!",Map South Quadrangle,['2016-11-09 16:00'],['Food']
35643,Harbaugh Themed Dinner,"Come to Mosher-Jordan Dining Hall on Thursday, November 10th and enjoy a delicious dinner celebrating Coach Harbaugh!",Map Mosher-Jordan,['2016-11-10 16:00'],['Food']
35675,Better Bystander Month Tailgate at Beta Theta Pi,"There will be food, SAPAC giveaways, temporary tats, and a bouncy house!",604 S State St.,['2016-11-05 12:00'],"['Athletics', 'Food', 'Free', 'Games', 'Social']"
35734,Friday Flicks,Showing of the movie Star Trek Beyond Free popcorn and other refreshments will be served,Map Michigan Union - Hussey Room,['2016-11-11 20:00'],"['Film', 'Food', 'Free']"
35755,Coffee + Cookies with Semester in Detroit!,"Stop by the Semester in Detroit office in 1615 East Quad on Friday, December 2 to learn more about our program, check in about your application, and reconnect with alumni. And, of course, eat delicious cookies and refuel on your coffee. See you there!",Map East Quadrangle - 1615,['2016-12-02 11:00'],"['Community service', 'Detroit', 'Food', 'Free', 'Social impact', 'Social justice']"
35800,Twigs Comfort Food Dinner,"Come to Twigs Dining Hall on November 8th for dinner and enjoy all of your favorite comfort foods. Selections include chicken tenders, mashed potatoes, gravy, Texas brisket, and a macaroni and cheese bar!",Map Oxford Housing,['2016-11-08 17:00'],['Food']
35802,After the Election with Dean Andrew Martin,"Join us to take stock of the campus climate after the campaigns, and to identify steps we can take to meet post-election challenges at U-M and beyond. Pizza will be served. Share the event on Facebook: http://myumi.ch/JNOAy",Map Literature Science and the Arts - 1st Floor Lobby,['2016-11-14 18:00'],"['Culture', 'Discussion', 'Diversity', 'Food', 'Politics', 'Social']"
35811,Addressing Chronic Homelessness in Ann Arbor,"Join Ashley Blake and the Community Action and Social Change Student Board for a presentation on the issue of chronic homelessness in Ann Arbor. Ashley is a MSW employed by Avalon Housing, a permanent supportive housing non-profit organization that serves Washtenaw County. There will be a presentation on the history, issues, and future of homelessness in our community, with a dialogue following the presentation. Refreshments will be served. RSVP by copying and pasting the following link in your browser: http://archive.ssw.umich.edu/forms/rsvp/index.html?eventID=E2449.","Map School of Social Work Building - 1840, ECC",['2016-11-17 17:30'],"['Discussion', 'Diversity', 'Food', 'Lecture', 'Social impact', 'Social justice']"
35874,Pub Club: Michigan Journal of Sustainability,"Discuss water, climate change, and ways to engage the local community and beyond toward a more sustainable future (plus enjoy free coffee, treats, and collectible letterpress bookmarks handmade at Wolverine Press). We’ll be talking about the article “Partners in Local Resilience” from the newest issue of the Michigan Journal of Sustainability, published open access by Michigan Publishing in partnership with the Graham Sustainability Institute and the Dow Sustainability Fellows Program. There's no reading requirement to participate, but you're invited to read and comment (#PubClub) for free using the digital annotation tool Hypothes.is (http://quod.lib.umich.edu/m/mjs/12333712.0004.002?view=text;rgn=main). We'll have a diverse group of guest speakers, including: local artist Leslie Sobel; Dow Sustainability Fellows and editors of the Michigan Journal of Sustainability, Erin Hamilton and Neil Lewis, Jr.; and leaders in sustainability at the University of Michigan Library and in the local community. Add yourself to the Michigan Library Publishing Club group on Facebook and RSVP to the event for more details (https://www.facebook.com/events/1208334489186929/). The Michigan Library Publishing Club (Pub Club) is a quarterly event series devoted to discussing open access books, journals, and digital projects published by Michigan Publishing, part of the U-M Library. #PubClub: Read, Learn, Engage","Map Buhr Building - PubHub, Michigan Publishing, 839 Greene St.",['2016-11-10 14:30'],"['Environment', 'Food', 'Free', 'Library', 'Sustainability']"
36013,Finding Their Way: Maps of Exploration,"We invite you to join us as we follow some of the greatest expeditions to uncharted territories. We'll feature maps of exploration of the Arctic​, the Lewis & Clark expedition, the Apollo missions, and beyond. Come to the Clark and explore with us. “It’s human nature to stretch, to go, to see, to understand. Exploration is not a choice, really; it’s an imperative.” — Michael Collins​, Astronaut​",Map Harlan Hatcher Graduate Library,['2016-12-15 16:00'],"['Food', 'Free', 'Library']"
36034,Intercultural Communication Keys to Success Workshop,"Learn about varying communication styles across cultures, and practice effective skills to navigate communicating across cultural differences. >>>>RSVP: tinyurl.com/icpsNov17<<<< The Intercultural Communication Program Suite (ICPS) is a cultural awareness and academic enrichment workshop series in the Office of Academic Multicultural Initiatives (OAMI) meant to help you develop intercultural communication skills to use in the classroom, in campus involvement, and post graduation. This is the third workshop in the Fall Semester ICPS Series. We hope you can make it to all the events throughout this year!",Map Student Activities Building - 3009 Office of Academic Multicultural Initiatives,['2016-11-17 18:00'],"['Culture', 'Diversity', 'Food', 'Free', 'Inclusion', 'Multicultural', 'Storytelling']"
36035,School/Work Balance: The Push and Pull of doing it all,"Join us for an open discussion on how to stay on top of academics while holding down a job. WAKE UP (Wellness Advocacy Keen-ness and Engagement in Undergraduate Programs) is a monthly seminar out of the Office of Academic Multicultural Initiatives. The seminar topics range from financial health, communication in relationships, spiritual health, and more! Graduate and Undergraduate students are welcome. Lunch Provided, bring a friend! RSVP requested - oami-uofm@umich.edu",Map Student Activities Building - 3009 Office of Academic Multicultural Initiatives,['2016-11-17 12:00'],"['Diversity', 'Food', 'Free', 'Health & wellness']"
36036,Personal Finance Workshop,"Are you looking to be more financially savvy with your dollars? Do you want to find out more about budgeting and making wise choices with your money while in college and beyond? Do you have questions about Financial Aid? Join us at the Money! Money! Money! Personal Finances Workshop with Financial Educator and LSA mini course ""The Financially Savvy Student"" lecturer, Kristen Bhaumik. You will leave this workshop with the basics of managing your personal finances and tools that will help you achieve your financial goals. Dinner will be provided! Please RSVP -- tinyurl.com/financeNov20 by Friday, November 18th by 3pm.",Map Angell Hall - Auditorium D,['2016-11-20 16:00'],"['Career', 'Diversity', 'Food', 'Free', 'Multicultural']"
36046,A Meal to Sustain,"SLE Board invites you to a community dinner featuring local, seasonal dishes! Meet us in the Geddes Kitchen at 5:30 pm to prepare and enjoy a homemade meal. Please RSVP below or on the SLE Events Board by Wednesday, November 16, so we can plan accordingly. RSVP: https://docs.google.com/spreadsheets/d/112hkDGfKAC16vLwbf6LQpJ8gKL7pxIRiYqGu63YxVf4/edit#gid=0",Map Oxford Housing - Geddes House Community Kitchen,['2016-11-18 17:30'],"['Environment', 'Food', 'Nutrition', 'Social', 'Sustainability', 'Workshop']"
36124,Perspective on Inclusion,"Justice Richard Bernstein became the first blind justice, elected by voters statewide, to the Michigan Supreme Court in November 2014. With a commitment to justice and fairness, Bernstein began his 8-year term in January 2015. Prior to being elected to Michigan’s highest court, Justice Bernstein was known as a tireless advocate for disabled rights as an attorney heading the public service division for The Sam Bernstein Law Firm in Farmington Hills, Michigan. Blind since birth, Justice Bernstein is a Phi Beta Kappa graduate of the University of Michigan and earned his juris doctorate from Northwestern University School of Law. We are inviting Justice Bernstein as part of the University’s Diversity, Equity, and Inclusion initiative. At Hillel, we strive to make people of all abilities feel welcomed and included. We were inspired by Justice Bernstein’s commitment to his state and the law and the messages he shares on inclusion and overcoming adversity as a blind individual.",Map Hillel (Mandell L Berman Center) - Green Room,['2016-12-04 18:30'],"['Alumni', 'Disability', 'Discussion', 'Diversity', 'Diversity strategic plan', 'Food', 'Free', 'Graduate school', 'Inclusion', 'Jewish studies', 'Law', 'Lecture', 'Lifelong learning', 'Politics', 'Pre-law', 'Social impact', 'Social justice', 'Talk', 'Undergraduate']"
36202,Relaxation Umix,"Do you need to de-stress from a long week? Come join us for a night of relaxation! We will have human sized bubble balls, massage chairs, DIY pet rocks, a movie screening of Pete's Dragon, board games and prizes,a midnight pasta bar & so much more!",Map Michigan Union,['2016-12-02 22:00'],"['Food', 'Free', 'Games', 'Social', 'Umix']"
36214,New Orleans Theme Dinner,Come to East Quad Dining Hall on November 30th to experience a New Orleans Themed Dinner featuring the Princess and the Frog. This will be an extravagant dinner you do not want to miss!,Map East Quadrangle,['2016-11-30 17:00'],['Food']
36215,Game of Thrones Themed Dinner,"Take a study break, and come to Markley Dining Hall on Tuesday, December 13th and experience a thrilling Game of Thrones Dinner! Do not miss this extravagant meal!",Map Mary B. Markley Hall,['2016-12-13 17:00'],['Food']
36217,Late Night Breakfast,"Need a study snack? Take a study break, and come to any dining hall and enjoy late night breakfast. There will be pancakes, sausage, eggcetera! There is never a wrong time to eat breakfast!",Map South Quadrangle,['2016-12-14 22:00'],['Food']
36218,Late Night Snacks,"Need a studying snack? All dining halls will have study snacks available from 10-11:30pm on December 15,18,19,& 20. On December 15th, enjoy cookies and punch. On December 18th, come to an ice cream social. On December 19th, taste a delicious yogurt bar. And lastly on December 20th, enjoy veggies and dip!",Map South Quadrangle,"['2016-12-15 22:00', '2016-12-18 22:00', '2016-12-19 22:00', '2016-12-20 22:00']",['Food']
36249,Center for World Performance Studies  Graduate Student Capstone Presentations,"mem(our)ies Sadie Lehmker The purpose of this choreographic research is to discover in practice the connections between our self-described identities and those that are perceived or constructed onto us by the society we live in. By delving into how memory (both individual and collective) and place interact in regards to the construction of identity,Sadie and her dancers will explore each “definition” that we encounter within our investigation of personal/communal identity. For this performance, Sadie will delve into the experiences of her summer research and into my current creative processes. Bedhayan Kusuma Arum Zoë McLaughlin A performance of Javanese dance. Performance in Latin American Hacklabs, Makerspaces and Innovation Centers Brandon Patterson Having partnered with organizations in Brazil and Paraguay to observe, interview and present workshops with educators, hackers, coders and artists, Brandon will present on the many ways communities are engaging in learning while sharing tools, resources and knowledge.",Map Harlan Hatcher Graduate Library - Gallery,['2016-12-06 19:30'],"['Culture', 'Diversity', 'Food', 'Free', 'Media', 'Multicultural', 'Music']"
36262,Michigan College Advising Corps December Information Session,"Please join us for our first information session of the academic year. Refreshments will be provided. The goal of the Michigan College Advising Corps (MCAC) is to increase the number of low-income, first-generation and underrepresented students entering and completing higher education in the state of Michigan. Following in the tradition of the AmeriCorps and Teach for America programs, the MCAC will recruit and train a diverse group of recent University of Michigan college graduates to work full-time as college advisers in underserved high schools throughout Michigan for one or two years following graduation. These advisers serve as an important resource for the schools as they assist high school students navigate every aspect of the college-going process.","Map Michigan Union - Pond Room, First Floor",['2016-12-05 18:00'],"['Career', 'Diversity', 'Food', 'Inclusion', 'Leadership', 'Social impact', 'Social justice', 'Undergraduate']"
36345,General Electric Career Workshop with SASE,"Everyone is invited to join SASE in a career workshop with GE! There will be an overview of GE and their leadership programs, resume critiquing (RSVP'd members only) and a Q&A session with a GE employee! Refreshments and snacks will be provided! Please RSVP for seats are limited. Registration link is https://goo.gl/forms/dkgsRc3ZnB645uRg2 In addition, please email your resume to hzhan@umich.edu, if you want your resume reviewed by GE representatives. Once selected, you will have the opportunities to receive feedback from recruiters directly. Society of Asian Scientists and Enginners(SASE) is Michigan's premier student organization that focues on providing career guidances, networking opportunities, and academic enrichement for students with Asian Heritage.",Map Herbert H. Dow Building - 1005 DOW,['2016-12-02 17:00'],"['Career', 'Diversity', 'Engineering', 'Food', 'Free', 'Graduate', 'Graduate school', 'Information and technology', 'Internship', 'Leadership', 'Mass meeting', 'Multicultural', 'Networking', 'North campus', 'Student org', 'Transfer students', 'Undergraduate', 'Workshop']"
36355,Mentality Magazine Launch Party,"Please join us to celebrate the publishing of Mentality Magazine’s first print edition. We'll provide pizza and fun, plus all attendees will receive a free copy of our magazine. Invite your friends! Mentality Magazine (https://www.facebook.com/mentalitymagazineumich/) is a new student organization dedicated to openly discussing and prioritizing mental health. With our magazine, we hope to educate people and de-stigmatize mental health.",Map Harlan Hatcher Graduate Library - Gallery (Room 100),['2016-12-09 17:00'],"['Food', 'Free', 'Library']"
36402,RC Senior Dinner,RC graduating seniors are celebrated at a dinner with RC faculty and staff,Map Michigan League - Hussey Room,['2017-03-28 17:00'],['Food']
36431,Chill & Craft on North Campus!,"Join the Spectrum Center Programming Board for an afternoon of snacks, crafts, and cool people! Co-sponsored by oSTEM!",Map Pierpont Commons - Boulevard Room,['2016-12-04 13:00'],"['Diversity', 'Food', 'Free', 'Health & wellness', 'Inclusion', 'Lgbt', 'North campus', 'Social', 'Social justice', 'Student org']"
36432,Winter Celebration Dinner,"On Thursday, December 8th, come to any dinning hall and celebrate Winter with a delicious meal! You will also get to see many amazing gingerbread houses and you can vote for your favorite at @MichiganDining!",Map South Quadrangle,['2016-12-08 17:00'],['Food']
36522,What is True Multiculturalism?,"What does the word multicultural mean to you? Where does multiculturalism show up for you: in your residence hall, in your classes, in student orgs, within your social circle? As you prepare to leave UM (regardless of what class you are currently in), how will you promote multiculturalism outside of Ann Arbor? How can you promote it on campus now? Spend 50 minutes dialoguing, sharing and brainstorming these questions and others with students across campus. Walk away with action items, and ideas for possible cross-campus campaigns that can promote diversity, equity, inclusion, and multiculturalism. Workshop meant for all students. Hosted by WAKE UP Wellness series and the Intercultural Communication Suite in the Office of Academic Multicultural Initiatives. RSVP requested for food count accuracy: bit.ly/ICPSWAKEUP",Map Student Activities Building - 3009 Office of Academic Multicultural Initiatives,['2016-12-08 12:00'],"['Diversity', 'Food', 'Free', 'Inclusion', 'Multicultural', 'Oami', 'Social impact', 'Social justice', 'Undergraduate']"
36557,The Third Annual Complex Systems Agent-Based Modeling Show-Off,"All welcome. Come see student projects in agent-based modeling and networks. Free Food and Entertainment Pizza!, flash presentations and poster discussion Topics include Gerrymandering, RNA synthesis at hydrothermal events, impact on social networks after a romantic break-up, how polls go wrong, grassroots organization, learning models for dance, and much more.",Map West Hall - 340,['2016-12-12 10:00'],"['Agent-based modeling', 'Complex systems', 'Exhibition', 'Food', 'Free', 'Science', 'Workshop']"
36594,72 Hour Study Break,"72 Hour Study Break is upon us again! Join us December 15-18 from 8 am to 2 am for Therapaws, study spaces and tutoring, non-stop movie screenings, a coloring book party, Paint No Pour, yoga, FREE massages, and FOOD! This event affords students the opportunity to study and/or just hang out while taking a break from studying in a relaxing and welcoming space. Whether it’s your first time navigating finals or you’re a seasoned pro, this time of year can be stressful. Come down to Trotter for 72-Hours of snacks, support, and activities and let us help you succeed! Activity Schedule: EVERYDAY: Brunch 10am-12pm, Dinner 5-7pm, Sweetland Tutors 1-10pm Thursday, April 21: Massages 6-8pm, Paint No Pour 7-9pm, Yoga 6-7pm Saturday, April 23: Therapaws 1-3pm Sunday, April 24: Soul Food Sunday 5-7pm",Map William Monroe Trotter Multicultural Center,"['2016-12-15 8:00', '2016-12-16 8:00', '2016-12-17 8:00', '2016-12-18 8:00']","['Art', 'Books', 'Culture', 'Diversity', 'Film', 'Food', 'Free', 'Games', 'Health & wellness', 'Multicultural', 'Writing']"
36693,Home for Break Brunch!,"Going home for winter break is different for everyone. For some of us it means a chance to reconnect with friends and family and eat some really great food. For others it can be tough! Whether it’s going back to a parent’s house and re-adjusting to living under their rules or experiencing a sense of isolation while back in a hometown that never really felt like home. Going home can be particularly tough for LGBTQ folks and people who have difficult relationships with their families. Whatever your break might hold, the Spectrum Center Programming Board invites you to enjoy brunch and good company on December 14 from 11am-1pm in the Spectrum Center (3rd floor, Michigan Union). We'll have resources for going home, games, and good food. For planning purposes, we are encouraging (but not requiring!) an RSVP: tinyurl.com/h4b-brunch",Map Michigan Union - Spectrum Center - Room 3200,['2016-12-14 11:00'],"['Food', 'Free', 'Games', 'Health & wellness', 'Inclusion', 'Lgbt', 'Social', 'Social justice']"
