25339,"Applied Physics Seminar: ""Biointerface Technologies: Where Engineering Meets Science""","In this talk, I will review two research topics that my group has been working on: neural interface technologies and cellular interface microchips. The first topic covers the evolution of Michigan neural probe technologies toward scaling up the number of recording sites, enhancing the recording reliability, and introducing multi-modalities in neural interface. We investigated scaling of probe geometry to reduce probe surface area in the form of lattice probes, while exploring polymer materials for providing flexibility in the shank body to reduce micromotion effects. As a part of multi-modality, we monolithically integrated optical waveguides on the Michigan probe to bring optical stimulation capability in addition to electrical recording for optogenetics study. The second topic covers the microfluidic platforms that my group has developed for robust single cell capture, long-term clonal culture of heterogeneous single cells for drug screening and differentiation study, and selective cell retrieval for further phenotypic and genotypic analysis. A growing body of evidence supports the presence of cancer “stem-like” cells (CSC) in many cancers. In the CSC model only a limited subset of the heterogeneous population actually retains the ability initiate new tumors, grow, and metastasize. Understanding and analyzing this heterogeneity at single cell level is important to improve our basic understanding of cancer biology. The developed platform grants orders of magnitude higher throughput in analyzing single cells than conventional methods. Single-cell retrieval technique will be introduced to selectively release the target single cells with high precision, allowing for characterizing single cell genotype after observing, in assays, the phenotypic responses of the cells.",Map West Hall - 335,['2015-10-14 12:00']
37320,Gender & Sexuality Workshop,TBA,Map Literature Science and the Arts - RM 4147,['2017-04-12 12:00']
23277,Labor Economics,TBA,Map Lorch Hall - 201,['2016-03-11 13:00']
30682,Elizabeth Cook,"Elizabeth Cook didn’t quite know what she was doing. But she knew there were songs, and they had to get out. Six even years since her critically acclaimed ""Welder,"" as well as much personal tumult, there were songs that needed to be born. “I’m slow, and getting slower,” laughs the lanky blonde, unapologetically. “I’m taking my time, really drilling down. There were nine versions of ‘Methadone Blues.’ I’ve never done that before. I love that entrenchment and dedication—and I wasn’t going to do any less than what needed to be done.” For fans of the Florida-born-and-raised Cook, a Grand Ole Opry regular, SiriusXM Outlaw Country hostess, David Letterman favorite, and opener for John Prine at The Michigan Theater a few years ago, ""Exodus of Venus"" may be something of a shock. “There hasn’t been a lot to laugh about,” confesses the effervescent songwriter who once penned “It Takes Balls To Be A Woman” with equal parts Dolly Parton pluck and Loretta Lynn brio. What hasn't changed is the honesty and emotional depth of one of Nashville's most serious artists.","The Ark, 316 S. Main, Ann Arbor, MI",['2016-08-05 20:00']
39490,Acing the Interview,"Preparing for your job interview could very well be one of themost important moments of your job/internship search! This workshop will help you know what to say to employers to sell your skills, settle your nerves, and put you in the mindset of an employer. Carefully review ourwebsite to learn the basics: https://careercenter.umich.edu/article/interviewing-resources Review STAR Resources: https://www.livecareer.com/quintessential/STAR-interviewing These pieces will not be covered in the workshop. You will be applying this interview Strategy, therefore you need to be familiar with it, if you want to ACE your time in our workshop!","Program Room (3003) University Career Center, 3200 Student Activities Building 515 E Jefferson St, Ann Arbor, MI, United States",['2017-03-23 17:00']
27092,Cookies & Elf,Join us on North Campus at The Courtyards South Building Theatre for a FREE screening of Elf while you decorate Insomnia Cookies!,The Courtyards - South Building Theatre,['2015-12-11 19:00']
30584,"Free tango lessons and parties, weekly with MATC","Lessons, guided practice, and parties -- free for beginner-level tango dancers. Throughout Spring-Summer:Mondays - Dance party and individual help at Pittsfield Grange 8pm (except 5/16)Wednesdays - Tango lesson and practice time at Mason Hall 8pmEvery other Saturday - Dance party in UM Union The classic Argentine style of tango is a dance with a hug-like embrace that cultivates a sense of dynamic balance. Ann Arbor has a welcoming and diverse tango community, with meetups happening several times a week. The UM club hosts lessons and DJ'd practices on Wednesdays in Mason Hall, and dance parties on Mondays and every other Saturday. Join us when you can, and we'll supply the partners! Please RSVP and share on Facebook: https://www.facebook.com/events/1599829860308119/ Questions?  Email matcTango@umich.edu",1401 Mason Hall,['2016-05-18 20:00']
39062,Mark Lavengood Bluegrass Bonanza,Check back soon for more information.,"The Ark, 316 S. Main Street, Ann Arbor, MI",['2017-06-01 20:00']
15689,Regression Analysis,"This workshop will provide participants with an overview of commonly used methods in simple linear regression and multiple linear regressions. There will be both lecture and hands-on computer work, using SPSS. Topics will include: the basic regression model, model assumptions, interpretation of coefficients, significance testing, interactions between variables and the use and interpretation of dummy variables. Model checking methods, including residual plots, collinearity diagnostics, and influence plots will also be covered. Several methods for model selection, including all possible regressions and stepwise selection will be included.",Map Modern Languages Building - 2001A,"['2014-03-24 9:00', '2014-03-26 9:00', '2014-03-28 9:00']"
38001,"Ready, Set, Intern for First Year Students",This event is for first-year students of Alpha Epsilon Phi Sorority,"1205 Hill St, Ann Arbor, MI 48104, USA",['2017-02-08 18:00']
6006,"Masters Recital: Scott Griffin Padden, double bass","PROGRAM: Bach - Sonata No. 1 in G Major for Viola da Gamba; Partita for Flute in A Minor; Bottesini - Concerto No. 2 in A Minor for Double Bass; Stravinsky - Historie du Soldat, A Soldiers Tale",,['2011-04-25 20:00']
9769,University Symphony Orchestra and Chamber Choir,"Jerry Blackstone, conductor. PROGRAM: J. S. Bach - Mass in B Minor Pre-concert lecture at 7:15 at Lower Lobby",Map Hill Auditorium,['2012-11-13 20:00']
592,EEB Thursday Seminar Series: The importance of scale in Drosophila evolutionary genomics,"Abstract: The molecular evolutionary process is known to be variable, both within and between genomes. However, the scale at which this process varies, and the scale at which factors underlying rates and patterns of molecular evolution vary, remain unclear. Understanding the temporal and physical (i.e., with respect to physical location in the genome) scales over which the evolutionary process and its constituent forces change is critical for addressing evolutionary questions in an appropriate context. To investigate the temporal scale at which single nucleotide substitutional patterns vary, I applied a recently developed maximum likelihood model, capable of estimating lineage-specific rates of single nucleotide substitution, to coding and noncoding sequences in the six sequenced species of the melanogaster group. This analysis provides strong evidence in support of lineage-specific substitutional patterns, suggesting that the assumption of substitutional pattern stability over evolutionary time is flawed. To begin to address the question of physical scale, I focused on recombination rate. Using a classical genetics approach, I examined the fine-scale structure of recombination rate in a 1.2 Mb region of the D. melanogaster X chromosome. This analysis reveals significant heterogeneity in the recombinational landscape of this region, though the range of recombination rates in this region is modest. Together, these analyses suggest that the molecular evolutionary process in Drosophila is heterogeneous on both temporal and physical scales.",Map Chemistry & Willard H Dow Laboratory - 1200,['2010-02-18 16:00']
11824,"U-M School of Music, Theatre & Dance Adult Workshop","Faculty: Kevin Korsyn Description: If you love classical music, you probably have a great deal of tacit knowledge about music, even if you have never played an instrument or learned to read musical notation. This course will enable you to access that knowledge by examining some of the fundamental aspects of aural experience, including memory and expectation, musical ambiguity, and feelings of tension and release. Although instructional materials will be provided for those who wish to progress further on their own, even those with no formal musical training and no knowledge of musical notation will enjoy this course. In a series of eight ninety-minute lectures, the course will use powerful and memorable musical events to generalize about musical grammar and logic, featuring works that are familiar to many classical music enthusiasts, such as Beethoven’s “Emperor” Concerto and Chopin’s “Revolutionary” Etude, all of them played live at the piano by the instructor, Professor Kevin Korsyn of the University of Michigan School of Music, Theater & Dance. Schedule: Sundays, 1:30-3:00 PM (Jan: 20, 27 Feb: 3, 10, 17 March: 10, 17, 24) Stearns Building - Cady Room 2005 Baits”¨ Ann Arbor, MI 48109-2075 Audition: No audition is required. No prior music theory experience is required. Fees: ”¢ Non-refundable Application Fee: $30 ”¢ Workshop Fee: $160 ”¢ Application deadline: January 18, 2013 Apply Online: www.music.umich.edu/adultprograms Youth & Adult Programs at (734) 936-2660 / smtd.adultprograms@umich.edu",Map Stearns Building - Cady Room,"['2013-01-20 13:30', '2013-01-27 13:30', '2013-02-03 13:30', '2013-02-10 13:30', '2013-02-17 13:30', '2013-03-10 13:30', '2013-03-17 13:30', '2013-03-24 13:30']"
38491,Friends of Opera Competition Recital,"The 2017 Friends of Opera competition recital features the winner of the Anna Chapekis Award for Graduate Students, bass-baritone David Weigel (DMA '19), and Friends of Opera Undergraduate Award-winner, mezzo-soprano Isabel Signoret (BM '18).",Map Earl V. Moore Building - Britton Recital Hall,['2017-04-09 14:00']
36777,Met Opera Live in HD,"Opera overview, plot outline, characters, history and interesting stories for three operas in the Met Live in HD Series: Romeo and Juliette, Jan 21, 2017; La Traviata, March 11, 2017; Eugene Onegin, April 22, 2017. Discussions are led by John Sepp, enthusiastic amateur singer and opera fan. Musicologists and performers will be invited as special guests to aid our discussions. Cost of the class does not include opera ticket, which is purchased at the box office. This class is for adults over 50.",Map Walgreen Drama Center,['2017-01-21 12:00']
11132,CREES Lecture: A Conversation with Irina Prokhorova,"The Center for Russian, East European and Eurasian Studies is proud to bring Irina Prokhorova, literary critic and cultural historian, and head of the New Literary Observer magazine and publishing house, to Ann Arbor. This event is part of the series Pluralism in Politics and Culture, a new initiative jointly sponsored by CREES and the Weiser Center for Emerging Democracies that examines the foundations of free and open societies, and is co-sponsored by the University Library.","Map Harlan Hatcher Graduate Library - Gallery, Room 100",['2012-11-19 16:00']
30542,Jay Borchert Defense,"""Mass Incarceration, The Profession of Corrections, And The Ways Prison Workers Construct Meanings About Their Participation In Our Punishment State"" Dissertation Committee Members: Jeffrey Morenoff, Co-Chair David Harding (UC Berkeley) Co-Chair Karyn Lacy, Member Jonathan Simon (UC Berkeley) Member Reuben Miller Cognate Member",Map Rackham Graduate School (Horace H.) - West Conference Room,['2016-07-12 13:00']
9631,"Almost, Maine","A comedy by John Cariani, directed by Jerry Schwiebert. A funny, warm and whimsical romantic comedy set in the mythical town of Almost, Maine. League Ticket Office 734.764.2538",Map Walgreen Drama Center - Arthur Miller Theatre,['2012-10-06 20:00']
1162,Feufollet,"In Louisiana Cajun folklore, ""feufollet"" is the word for the will-o-the-wisp, the mysterious light that can be seen hovering near the ground, usually in dark swamplands or marshes. The feufollet, or “dancing fire,” guides travelers to safety in many folktales, or at least back to the road through the wilderness. For the members of La Bande Feufollet, who have been performing Louisiana music since they were kids, Cajun songs are not unlike these alluring lights, enchanting their audiences. Cajun music for these young people is a way to have fun and play and sing, but also a way to understand and fathom the roots of their culture and heritage. Feufollet has been featured several times on NPR's ""American Routes,"" and they have a brand-new album, ""Cow Island Hop."" You are guaranteed an exciting evening with these youthful avatars of Acadiana's cultural resurgence!",,['2009-07-06 20:00']
27854,Office Hour Slots,Mentors will be meeting with students to help refine their business proposals.,TBD,"['2016-03-01 12:00', '2016-03-02 0:00', '2016-03-03 0:00', '2016-03-04 0:00', '2016-03-05 0:00', '2016-03-06 0:00', '2016-03-07 0:00', '2016-03-08 0:00', '2016-03-09 0:00', '2016-03-10 0:00', '2016-03-11 0:00', '2016-03-12 0:00']"
393,Los Straitjackets,"Los Straitjackets, who bill themselves as America's Instrumental Rock & Roll Combo, wear Mexican Lucha Libre (pro wrestling) masks and make hot vintage music inspired by Mexico City's great garage and rockabilly madmen of the 1960s (like Los Rockin' Devils and Los Teen Tops), as well as the border country rock of Freddy Fender. Big Sandy and His Fly-Rite Boys are well known to Michigan audiences for elegant songs lying right in the sweet spot between rockabilly and California-style Western swing. It's a great roots rock double bill with tight yet sizzling instrumental work from both groups! Los Straitjackets and Big Sandy and His Fly-Rite Boys will perform separate sets, and look for Big Sandy to add some rock en espaÃ±ol vocals to the music of Los Straitjackets -- they did a memorable high-voltage show together a few years back at The Ark.",,['2010-10-29 20:00']
21528,Gangstagrass,"Gangstagrass goes back to the future with Rappalachia, or, you might say, Jay-Z meets Ralph Stanley. Blending bluegrass and hip-hop seems like an unlikely recipe for success, but don’t tell that to Rench, the mastermind behind the highly successful rap ’n’ grass project Gangstagrass. When he was going to grade school, recess was a time of breakdancing on cardboard to RUN-DMC. But at home, the records on the stereo were Willie Nelson and Johnny Cash and the more you think about moonshiner songs and the like, the more sense this makes. That musical mash up made a lasting impression and sent Rench on a cross-country journey to play country-flavored hip-hop in dive bars. You might have heard Gangstagrass's ""Long Hard Times to Come"" as the theme of the FX series ""Justified""—now hear them in person! Gangstagrass comes to Michigan with a new release, ""Broken Hearts and Stolen Money.""","Off Campus Location - The Ark, 316 S. Main, Ann Arbor, MI",['2015-04-13 20:00']
299,Sarah Lee Guthrie & Johnny Irion,"Sarah Lee Guthrie (daughter of Arlo, granddaughter of Woody) and guitarist Johnny Irion (EYE- ree-on) met in Los Angeles (they were introduced by Chris Robinson of the Black Crowes), married two years later, and moved to Irion's hometown of Columbia, South Carolina. Sarah Lee has inherited a good chunk of both the family charm and the ambitious songwriting bent of her famous ancestors, and Johnny adds a jolt of Southern blues to the mix. Comparisons to Gillian Welch and David Rawlings just seem to pop up when they sing harmony. Sarah Lee and Johnny have toured with Arlo Guthrie and were most recently seen locally as part of Pete Seeger's joyous accompanying group at the 2009 Ann Arbor Folk Festival. We're enthusiastic about welcoming another Guthrie generation back to the Ark stage! Sarah Lee Guthrie & Johnny Irion come to Michigan with a great new two-disc live release, ""Folksong.""",,['2009-07-12 19:30']
36723,Zell Visiting Writers Series: a conversation with Kelly Link,"Kelly Link is the author of the collections Stranger Things Happen, Magic for Beginners, Pretty Monsters, and Get in Trouble. Her short stories have been published in The Magazine of Fantasy & Science Fiction, The Best American Short Stories, and Prize Stories: The O. Henry Awards. She has received a grant from the National Endowment for the Arts. She and Gavin J. Grant have co-edited a number of anthologies, including multiple volumes of The Year’s Best Fantasy and Horror and, for young adults, Steampunk! and Monstrous Affections. She is the co-founder of Small Beer Press and co-edits the occasional zine Lady Churchill’s Rosebud Wristlet. Link was born in Miami, Florida. She currently lives with her husband and daughter in Northampton, Massachusetts. UMMA is pleased to be the site for the Zell Visiting Writers Series, which brings outstanding writers each semester. The Series is made possible through a generous gift from U-M alumna Helen Zell (AB ’64, LLDHon '13).",Map Museum of Art,['2017-01-19 17:30']
28931,"Health, History, Demography and Development (H2D2)","Abstract: Tuberculosis (TB) kills more than 1.5 million people annually and now ranks alongside HIV as the leading infectious disease cause of death worldwide. There have been calls for more drug-resistant tuberculosis (DR-TB) prevalence studies yet only 8.3% of the population in high burden countries live in regions with at least two data points to estimate trends. We develop an innovative, low-cost method for estimating disease prevalence that relies solely on routinely-collected data from diagnostic laboratories, provides continuous surveillance and accounts for under-detection. We use TB test result data from South Africa’s National Health Laboratory Service, which includes test records from over 11 million patients, to estimate the prevalence of MDR-TB between 2004-2011. We develop a theoretical model of the clinician’s decision to perform drug susceptibility testing and use a simulated maximum likelihood estimation (SMLE) method and a method of simulated moments (MSM) to estimate model parameters. We estimate that at least one-third of MDR-TB cases went undiagnosed between 2004-2011. The MDR-TB rate in South Africa could be as high as 3.29 - 3.37% and the official World Health Organization estimate of 2.5% based on notification rates is therefore too low. We find that clinician behavior in the province of Mpumalanga is consistent with a sub-optimal approach of MDR testing only after observing the failure of first-line drug therapy. These findings highlight the need for investment in early detection of MDR-TB and more effective treatment. Using routinely collected data to monitor population prevalence rates is an effective low-cost strategy to guide health policy in low resource settings",Map Lorch Hall - 201,['2016-02-16 11:30']
35200,Invasive Plant Removal Day,"Join North Campus Woods Restoration to learn about and identify invasive plants, and help contribute to the stewardship of the environment on campus! We will meet at the NW perimeter sidewalk of the Art & Architecture building (North Campus) on Bonisteel Blvd at 1PM. We will have water available for those who want/need it, and pizza at 4pm. The event will wrap up the event around 5pm with a final walk-through to ensure we did not leave any tools or equipment in the woods.","Map Art and Architecture Building - Meet outside the building at 1pm, or in Seeley Lounge at 12:30pm.",['2016-11-12 13:00']
30206,"Student Recital: Chase Lancaster, percussion",PROGRAM: Mackey - Busted; Bach - Suite no. 1 in G Major; Delécluse - Etude no. 3; Tompkins - Solo no. 2; Pratt - Gladstone Cadets; Miki - Time for Marimba; Cangelosi - Theatric no. 6.,Map Earl V. Moore Building - Hankinson Rehearsal Hall,['2016-04-09 14:00']
9831,"Anne-Sophie Mutter, violin","With unparalleled distinction in the world of classical music, Anne-Sophie Mutter returns to UMS for her sixth appearance since her 1989 UMS May Festival debut with the Leipzig Gewandhaus Orchestra. With an international career that began at age 13, when Herbert von Karajan invited her to perform with the Berlin Philharmonic, she also devotes time to numerous charity projects and supports the development of young, exceptionally talented musicians. Accompanied by her longtime recital partner, Lambert Orkis, she offers a performance that gives proof to her reputation as one of very best violin virtuosos in the world. Program Mozart: Sonata in G Major for Violin and Piano, K. 379 (1781) Schubert: Fantasy in C Major, D. 934 (1827) LutosÅ‚awski: Partita (1984) Saint-SaÃ«ns: Sonata No. 1 in a minor, Op. 75 (1885)",Map Hill Auditorium,['2013-03-14 19:30']
21944,"METROPOLITAN AREAS, REGIONALISM, AND THE POLITICS OF INTERGOVERNMENTAL COOPERATION","Currently a member of Southeast Michigan Regional Transit Authority representing Washtenaw County, Professor Gerber will give an update on RTA’s goal of integrating the existing transit across the four-county region and establishing a new cross-county transit corridor. She is author of “The Populist Paradox: Interest Group Influence and the Promise of Direct Legislation.” Please check our web site for additional monthly lectures on the second Tuesday in the Distinguished Lecture Series: http://www.olli-umich.org/programs_activities/lectures/Osher_Dist_Lec_Series.pdf","Rave Cinema (new location), 4100 Carpenter Rd., Ypsilanti",['2015-04-14 10:00']
30964,Dissertation Defense - Meghan Forbes,"Please join us for Meghan Forbes's dissertation defense: Dissertation Title: In the Middle of It All: Prague, Brno, and the Avant-Garde Networks of Interwar Europe Defense Date and Time: Thursday, June 23, 11:00 a.m. Defense Location: Rackham East Conference Room, Fourth Floor","Map Rackham Graduate School (Horace H.) - Rackham East Conference Room, Fourth Floor",['2016-06-23 11:00']
30368,Wednesday Night Swing," Wednesday Night Swing, 9-11 PM in the Vandenberg Room, Michigan League. Price: $3 students, $5 community members. We hope to see lots of new and familiar faces!   ","Vandenberg Room, Michigan League",['2016-04-20 21:00']
33640,Public Service Intern Program Mass Meeting,"Attend ONE Mass Meeting (9/19 or 9/22) to learn about the oldest & largest intern program, the Public Service Intern Program. Learn career development skills through the University Career Center in a2 and work in an internship in the summer in Washington, DC. Connect with U-M alumni mentors, attend career panels, socialize with other interns, and attend briefings/tours at DC organizations. Alumni of the PSIP program will speak and Student Coordinators will explain the process to join the program. Application available on September 20 until the Application Deadline on October 1, 2016 AT 11:00PM.",The University of Michigan,['2016-09-19 19:30']
39351,Student Commutative Algebra,Participants will give short talks on current research work. Speaker(s): TBD (University of Michigan),Map East Hall - 3096,['2017-03-07 15:00']
31775,TED Talks,"TED (Technology, Entertainment and Design) Talks have become very popular. They are short presentations by notable people at TED conferences around the world. Over 1500 TED talks are available on the internet. In each session, we will view two TED talks as a group and then engage in a guided discussion about what we saw. Jerry Bricker is the instructor. This class for adults 50+ meets various Mondays: 9/19, 10/10, 10/17, 10/31, 11/14. https://olli-umich.org/olli/index.php/member/ctlg/viewEventDetails/857","Turner Senior Resource Center, 2401 Plymouth Road",['2016-09-19 10:00']
28871,"Second Dissertation Recital: Cole Anderson, piano","PROGRAM: Grainger - Blithe Bells after J.S. Bach’s Cantata, BWV 208; Grainger - In A Nutshell; Grainger - Irish Tune from County Derry; Grainger - Ramble on the Last Love-Duet in Richard Strauss’s Opera “The Rose-Bearer”; Grainger - One more day, my John from Sea Chanty Settings; Grainger - In Dahomey “Cakewalk Smasher”.",Map Earl V. Moore Building - Britton Recital Hall,['2016-02-20 17:30']
30106,"NYC Immersion: Explore Opportunities with Anheuser-Busch InBev, New York Islanders, and New York Mets!","Are you a student with an interest for exploring opportunities within Sales and Management? The Career Center has arranged an Immersion to feature Anheuser-Busch InBev, The New York Islanders, and The New York Mets! Students will have the opportunity to tour the workspaces (including Citi Field!), network with employees, learn about recruitment opportunities within the companies, and even participate in a sales academy simulation. (Rising junior class level preferred). This Immersion will take place in New York City on Tuesday May 10th from 12:45-4PM and on Wednesday May 11th from 9AM-4PM. The application will open on March 30th and close at 9AM on Monday April 11th. Please click on 'join event' to fill out your application. The Career Center is able to provide reimbursement stipends to assist with the cost of a plane ticket or overnight accommodations for those students coming from outside the of the Metro New York area. Hotel reservations (if needed) and travel to and from the airport should be arranged individually by the student. If you have any questions, please email Nicole Haase, Immersion Coordinator at nhaase@umich.edu Students must be able to attend the full Immersion to participate. Career Center staff will be along with you on the Immersion to guide you through the trip, and more details will be provided to the selected participants. **Please note, clicking 'attending' on this event does not guarantee a space on the Immersion. Application questions will be reviewed for each applicant and Career Center staff will select the students who will be invited to participate**","New York, NY, USA",['2016-05-10 12:45']
31125,Developmental Area Brown Bag - Diversity and resilience in cognitive aging,"Abstract: There is great heterogeneity in cognitive trajectories among older adults. Even individuals with similar levels of brain pathology (measured in vivo or post-mortem) differ substantially in their rates of late-life cognitive decline. I will present studies on putative risk (e.g., depression) and protective (e.g., educational, bilingualism) factors and introduce a resilience framework for investigating the interplay between demographics, psychosocial experiences, and brain markers of neurodegenerative and cerebrovascular pathology. A primary aim of this work is to advance novel approaches to probe mechanisms of racial/ethnic disparities in Alzheimer’s disease. Bio: Dr. Zahodne is a clinical neuropsychologist and an alumna of the University of Michigan. She completed doctoral training at the University of Florida and clinical internship at Brown University. She completed postdoctoral training through the Neuropsychology and Cognition in Aging T32 at Columbia University, where she received a K99 career development award from the National Institute on Aging. Dr. Zahodne’s research focuses on psychosocial influences on cognitive aging and the expression of neurodegenerative disease, particularly in racial/ethnic minorities. In 2015, she received the Springer Early Career Achievement Award from APA Division 20 (Adult Development & Aging). Dr. Zahodne joined the Psychology faculty at the University of Michigan in 2016.",Map East Hall - 4464,['2016-09-26 12:00']
31586,BD's Mongolian Grill,"Enjoy Mongolian BBQ?  Join the Detroit Initiative for their fundraiser at Mongolian BBQ.  Eat lots of food and help Detroit nonprofit organizations.  Bring a Detroit Initiative fundraising flyer on August 4th to Mongolian BBQ and part of the bill will be donated to the Detroit Initiative.  If you have any questions or would like a flyer please feel free to email Christina Castillo, site liaison for the Detroit Initiative (cxcasti@umich.edu), or Lorraine Gutierrez, faculty for the Detroit Initiative (lorraing@umich.edu). Thanks for your support in our fundraiser!",bd's Mongolian Grill,['2016-08-04 11:00']
40065,"Senior Recital: Lucas Song, cello",PROGRAM: Beethoven - Sonata no. 3 op. 69; Chopin - Introduction and Polonaise Brilliante; Brahms - Piano Trio no.1 op. 8.,Map Earl V. Moore Building - McIntosh Theatre,['2017-03-31 20:00']
22326,"Jeff Austin Band featuring Danny Barnes, Ross Martin & Eric Thorin","Mandolinist Jeff Austin is unstoppable. He is celebrated for his fleet fingers and penchant for improvisation on stage, but those qualities also speak volumes about how he chooses to live. Jeff has cultivated his natural musical abilities and allowed himself to be driven by his boldest instincts. In 1998, while working at a bar called The Verve in Nederland, Colorado, he and a group of friends formed The Yonder Mountain String Band, which created a wild, high-energy niche between the bluegrass legends of old and the up-and-coming jam band scene. “My time with Yonder has taught me what is possible,” Jeff says. “It has shown me that if you work hard at it and you believe in it and there’s a part of you that’s meant to do it, it will happen. It’s clichéd, but it’s true.” Now Jeff Austin moves into a new creative direction as a solo artist. On his forthcoming debut project, Jeff’s songwriting remains rooted in Americana inspiration and the frantic energy of the jam genre but also, reaches even further weaving in more mainstream themes, reminiscent of his co-write contribution “Fiddlin’ Around,” that was featured on the 2010 Grammy-nominated Dierks Bentley album, ""Up on the Ridge.""","Off Campus Location - The Ark, 316 S. Main, Ann Arbor, MI",['2015-06-08 20:00']
22158,Western Michigan ,"NCBA conference season:2 Games vs WMU, March 21st @ 12pm1 (9-inn) vs WMU, March 22md @ 12pm",TBA,"['2015-03-21 12:00', '2015-03-22 0:00', '2015-03-23 0:00']"
23793,Michigan Men's Soccer vs. Wisconsin,Michigan Men's Soccer vs. Wisconsin,U-M Soccer Stadium,['2015-10-03 14:00']
6447,Michigan Chamber Players,"PROGRAM: Schoenfield - Violin Sonata, Stephen Shipps (violin), Paul Schoenfield (piano); Sheng - Tibetan Dance, Chad Burrow (clarinet), Stephen Shipps (violin), Bright Sheng (piano); Rush - Taming the Wild Ox; Daugherty - Walk the Walk, Andrew Bishop (baritone saxophone), Joseph Gramley and Jonathan Ovalle (percussion)",Map Earl V. Moore Building - Britton Recital Hall,['2011-10-16 17:00']
18620,Exhibition: Artistic Impositions in the Photographic Portrait,"Susan Sontag claimed that photographs “owe their existence to a loose cooperation (quasi-magical, quasi-accidental) between photographer and subject.” Any photographic portrait marks an encounter between the person executing the image and the person posing for it. The sixteen photographs included in this exhibition speak to an especially charged collaboration between photographer and model in that they are all portraits of artists. When a photographer is faced with a subject who is so thoroughly invested in artistic representation, how might this impact his or her own photographic aesthetic? In this suite of remarkable photographs, we witness different manifestations of this phenomenon at work. For example, we see results ranging from the surreal to the seemingly straightforward through encounters between Salvador Dalí and Philippe Halsman; Frida Kahlo and Manuel Álvarez Bravo; and Georgia O’Keeffe and Ansel Adams. In other cases the photographer intentionally frames the photographic subject alongside the artist’s own work of art so that they become compelling participants in their own painted or sculptural compositions. This exhibition invites viewers to consider how the difficult task of representing another artist is productively accomplished through the collaborative aesthetic resonances discernable between model and photographer in these portraits. Lead support for this exhibition is provided by the University of Michigan Health System.",Map Museum of Art,"['2014-07-05 11:00', '2014-07-06 11:00', '2014-07-07 11:00', '2014-07-08 11:00', '2014-07-09 11:00', '2014-07-10 11:00', '2014-07-11 11:00', '2014-07-12 11:00', '2014-07-13 11:00', '2014-07-14 11:00', '2014-07-15 11:00', '2014-07-16 11:00', '2014-07-17 11:00', '2014-07-18 11:00', '2014-07-19 11:00', '2014-07-20 11:00', '2014-07-21 11:00', '2014-07-22 11:00', '2014-07-23 11:00', '2014-07-24 11:00', '2014-07-25 11:00', '2014-07-26 11:00', '2014-07-27 11:00', '2014-07-28 11:00', '2014-07-29 11:00', '2014-07-30 11:00', '2014-07-31 11:00', '2014-08-01 11:00', '2014-08-02 11:00', '2014-08-03 11:00', '2014-08-04 11:00', '2014-08-05 11:00', '2014-08-06 11:00', '2014-08-07 11:00', '2014-08-08 11:00', '2014-08-09 11:00', '2014-08-10 11:00', '2014-08-11 11:00', '2014-08-12 11:00', '2014-08-13 11:00', '2014-08-14 11:00', '2014-08-15 11:00', '2014-08-16 11:00', '2014-08-17 11:00', '2014-08-18 11:00', '2014-08-19 11:00', '2014-08-20 11:00', '2014-08-21 11:00', '2014-08-22 11:00', '2014-08-23 11:00', '2014-08-24 11:00', '2014-08-25 11:00', '2014-08-26 11:00', '2014-08-27 11:00', '2014-08-28 11:00', '2014-08-29 11:00', '2014-08-30 11:00', '2014-08-31 11:00', '2014-09-01 11:00', '2014-09-02 11:00', '2014-09-03 11:00', '2014-09-04 11:00', '2014-09-05 11:00', '2014-09-06 11:00', '2014-09-07 11:00', '2014-09-08 11:00', '2014-09-09 11:00', '2014-09-10 11:00', '2014-09-11 11:00', '2014-09-12 11:00', '2014-09-13 11:00', '2014-09-14 11:00', '2014-09-15 11:00', '2014-09-16 11:00', '2014-09-17 11:00', '2014-09-18 11:00', '2014-09-19 11:00', '2014-09-20 11:00', '2014-09-21 11:00', '2014-09-22 11:00', '2014-09-23 11:00', '2014-09-24 11:00', '2014-09-25 11:00', '2014-09-26 11:00', '2014-09-27 11:00', '2014-09-28 11:00', '2014-09-29 11:00', '2014-09-30 11:00', '2014-10-01 11:00', '2014-10-02 11:00', '2014-10-03 11:00', '2014-10-04 11:00', '2014-10-05 11:00', '2014-10-06 11:00', '2014-10-07 11:00', '2014-10-08 11:00', '2014-10-09 11:00', '2014-10-10 11:00', '2014-10-11 11:00', '2014-10-12 11:00', '2014-10-13 11:00', '2014-10-14 11:00', '2014-10-15 11:00', '2014-10-16 11:00', '2014-10-17 11:00', '2014-10-18 11:00', '2014-10-19 11:00']"
3009,Penny Stamps Distinguished Speakers Series: Saskia Olde Wolbers,"Saskia Olde Wolbers makes narrative videos void of actors, where temporary and unstable miniature film sets, often dipped in paint and filmed under water, play alongside a voice-over as an intuitive guide to the visuals. Wolbers has won the Baloise Prize and the Beck's Future Prize.",,['2010-02-18 17:00']
